associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
	PreservedSpecimen	Ento	4	100000	United States		20	67.456	-149.48	2008-06-20	Bombus			NA		UAM	Brooks Range, Dalton Hwy, Wiseman-Atigun	06	http://arctos.database.museum/guid/UAM:Ento:78472?seid=1544487		Bombus cryptarum		cryptarum	Alaska	2008	idigbio	Bombus cryptarum	c(-1941558.59454982, 3177247.25072029)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-07-13/2009-07-20	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:187055?seid=1134025	pollinator trap B/W/O	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-07-27/2009-08-03	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:191901?seid=1084230	pollinator trap B/W/O	Bombus cryptarum		cryptarum	Alaska		idigbio	Bombus cryptarum	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-07-06/2009-07-13	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:189450?seid=530383	pollinator trap B/W/O	Bombus frigidus		frigidus	Alaska		idigbio	Bombus frigidus	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-08-03/2009-08-10	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:191390?seid=1456206	pollinator trap B/W/O	Bombus cryptarum		cryptarum	Alaska		idigbio	Bombus cryptarum	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-07-20/2009-07-27	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:187199?seid=92396	pollinator trap B/W/O	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-07-13/2009-07-20	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:189691?seid=926274	pollinator trap B/W/O	Bombus frigidus		frigidus	Alaska		idigbio	Bombus frigidus	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-07-20/2009-07-27	Bombus			NA		UAM	Wiseman, J. Reakoff		http://arctos.database.museum/guid/UAM:Ento:187580?seid=778067	pollinator trap B/W/O	Bombus mckayi		mckayi	Alaska		idigbio	Bombus mckayi	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-07-06/2009-07-13	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:186950?seid=822791	pollinator trap B/W/O	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-07-27/2009-08-03	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:191847?seid=1463378	pollinator trap B/W/O	Bombus cryptarum		cryptarum	Alaska		idigbio	Bombus cryptarum	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-06-29/2009-07-06	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:189542?seid=548351	pollinator trap B/W/O	Bombus frigidus		frigidus	Alaska		idigbio	Bombus frigidus	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	10	United States		06	67.063	-154.322	2015-07-06	Hylaeus	lake edge-beach		NA		UAM	Gates of the Arctic NPP, Walker Lake, south shore, Gates of the Arctic National Park and Preserve	07	http://arctos.database.museum/guid/UAM:Ento:404976?seid=4321961	net	Hylaeus annulatus		annulatus	Alaska	2015	idigbio	Hylaeus annulatus	c(-2118968.85439759, 3283000.90710331)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	3000	United States		22	68.889	-150.022	1976-06-22	Bombus			NA		UAM	Itkillik River	06	http://arctos.database.museum/guid/UAM:Ento:120819?seid=344083		Bombus melanopygus		melanopygus	Alaska	1976	idigbio	Bombus melanopygus	c(-1841637.33268496, 3309725.88974977)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-07-20/2009-07-27	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:191795?seid=230689	pollinator trap B/W/O	Bombus cryptarum		cryptarum	Alaska		idigbio	Bombus cryptarum	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-07-06/2009-07-13	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:189404?seid=334549	pollinator trap B/W/O	Bombus frigidus		frigidus	Alaska		idigbio	Bombus frigidus	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	100000	United States		20	67.456	-149.48	2008-06-20	Bombus			NA		UAM	Brooks Range, Dalton Hwy, Wiseman-Atigun	06	http://arctos.database.museum/guid/UAM:Ento:78464?seid=1616107		Bombus jonellus		jonellus	Alaska	2008	idigbio	Bombus jonellus	c(-1941558.59454982, 3177247.25072029)	Brooks Range/Richardson Mountains
	PreservedSpecimen	ENT		4579	USA	Fairbanks North Star Borough	3	67.665	-154.636	1968-07-03	Bombus			NA		YPM	Gull Creek	7	urn:uuid:b478c1b6-365a-4af7-99c9-13b93728fd8f		Bombus rufocinctus	Cresson	rufocinctus	Alaska	1968	idigbio	Bombus rufocinctus	c(-2075681.0907016, 3339087.794254)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	5	United States		08	68.142	-151.737	2019-07-08	Bombus	Taraxacum officinale		NA	sylvicola	UAM	Gates of the Arctic National Park and Preserve, Ranger St., Gates of the Arctic National Park and Preserve	07	http://arctos.database.museum/guid/UAM:Ento:473744?seid=5399293	vacuum	Bombus lapponicus sylvicola		lapponicus	Alaska	2019	idigbio	Bombus sylvicola	c(-1952715.63449826, 3294807.83375448)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	100000	United States		20	67.456	-149.48	2008-06-20	Bombus			NA	sylvicola	UAM	Brooks Range, Dalton Hwy, Wiseman-Atigun	06	http://arctos.database.museum/guid/UAM:Ento:78475?seid=521953		Bombus lapponicus sylvicola		lapponicus	Alaska	2008	idigbio	Bombus sylvicola	c(-1941558.59454982, 3177247.25072029)	Brooks Range/Richardson Mountains
