associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
associated with:Melilotus officinalis	PreservedSpecimen				UNITED STATES	McLean		47.289	-101.029	1926-07-23	Hylaeus			NA		AMNH	Washburn		urn:uuid:85af575c-d8e1-11e2-99a2-0026552be7ea	Netting	Hylaeus leptocephalus	(Morawitz,1870)	leptocephalus	North Dakota	1926	idigbio	Hylaeus leptocephalus	c(-77623.6653155182, 255005.95873032)	Northwestern Glaciated Plains
	PreservedSpecimen				UNITED STATES	Burleigh		46.677	-100.291	1922-08-22	Agapostemon			NA		AMNH	Moffit		urn:uuid:8508fd4e-d8e1-11e2-99a2-0026552be7ea	Malaise Trap	Agapostemon virescens	(Fabricius,1775)	virescens	North Dakota	1922	idigbio	Agapostemon virescens	c(-22203.2785989786, 186507.30952979)	Northwestern Glaciated Plains
associated with:Helianthus maximiliani	PreservedSpecimen				UNITED STATES	Burleigh		46.677	-100.291	1914-09-20	Agapostemon			NA		AMNH	Moffit		urn:uuid:8508fe70-d8e1-11e2-99a2-0026552be7ea	Malaise Trap	Agapostemon virescens	(Fabricius,1775)	virescens	North Dakota	1914	idigbio	Agapostemon virescens	c(-22203.2785989786, 186507.30952979)	Northwestern Glaciated Plains
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		Canada	[Not Stated]	0	49.723	-113.397		Bombus			NA		USNM	Fort McLeod	8	http://n2t.net/ark:/65665/3bbb09b53-a9ca-4b32-b2e2-510166a5a913		Bombus (Pyrobombus) bifarius	Cresson	bifarius	Alberta	1882	idigbio	Bombus bifarius	c(-958101.148871502, 606235.540286119)	Northwestern Glaciated Plains
Astragalus bisulcatus	PreservedSpecimen	SEMC			Canada		14	49.85	-112.73	1982-06-14	Megachile			NA		KU	Picture Butte, 3 mi SE	6	e125dd12-d29a-402a-9bd3-586eebe55637		Megachile (Xanthosarus) melanophaea		melanophaea	Alberta	1982	idigbio	Megachile melanophaea	c(-908583.002375876, 612320.453036769)	Northwestern Glaciated Plains
	PreservedSpecimen	SEMC			Canada		28	50.4	-105.05	1972-07-28	Andrena			NA		KU	Moose Jaw, 21 mi W	7	4362cef4-1ed6-11e3-bfac-90b11c41863e		Andrena (Cnemidandrena) canadensis		canadensis	Saskatchewan	1972	idigbio	Andrena canadensis	c(-358026.322398361, 611657.414701347)	Northwestern Glaciated Plains
Chrysopsis arvensis	PreservedSpecimen	SEMC			Canada		3	50.4	-105.92	1971-08-03	Perdita			NA		KU	Moose Jaw; 17 mi W	8	3cbe69a3-1ed6-11e3-bfac-90b11c41863e		Perdita (Perdita) swenki		swenki	Saskatchewan	1971	idigbio	Perdita swenki	c(-419571.501853573, 615932.69987682)	Northwestern Glaciated Plains
	PreservedSpecimen	SEMC			Canada		1	50.033	-110.683	1971-08-01	Perdita			NA		KU	Medicine Hat	8	3c8cb243-1ed6-11e3-bfac-90b11c41863e		Perdita (Perdita) laticincta		laticincta	Alberta	1971	idigbio	Perdita laticincta	c(-760860.492172897, 610873.077701107)	Northwestern Glaciated Plains
Cornus stolenifera	PreservedSpecimen				Canada		14	49.85	-112.73	1982-06-14	Andrena			NA		KU	Lethbridge, Picture Butte, 3 mi SE	6	42afc258-1ed6-11e3-bfac-90b11c41863e		Andrena (Thysandrena) medionitens		medionitens	Alberta	1982	idigbio	Andrena medionitens	c(-908583.002375876, 612320.453036769)	Northwestern Glaciated Plains
	PreservedSpecimen	SEMC			Canada		8	49.483	-113.95	1974-08-08	Bombus			NA		KU	Pincher Creek, 15 mi W	8	394dae90-1ed6-11e3-bfac-90b11c41863e		Bombus (Cullumanobombus) rufocinctus		rufocinctus	Alberta	1974	idigbio	Bombus rufocinctus	c(-1001995.32395349, 586740.021275757)	Northwestern Glaciated Plains
Astragalus tenellus	PreservedSpecimen	SEMC			Canada		14	49.85	-112.73	1982-06-14	Anthidium			NA		KU	Picture Butte, 3 mi SE	6	a39bd90a-b031-4d9a-89aa-63ed9efc85b9		Anthidium (Anthidium) tenuiflorae		tenuiflorae	Alberta	1982	idigbio	Anthidium tenuiflorae	c(-908583.002375876, 612320.453036769)	Northwestern Glaciated Plains
	PreservedSpecimen	SEMC			Canada		28	50.4	-105.05	1972-07-28	Perdita			NA		KU	Moose Jaw, 21 mi W	7	1bb900cf-1ed6-11e3-bfac-90b11c41863e		Perdita (Perdita) laticincta		laticincta	Saskatchewan	1972	idigbio	Perdita laticincta	c(-358026.322398361, 611657.414701347)	Northwestern Glaciated Plains
	PreservedSpecimen	SEMC			Canada		28	50.4	-105.05	1972-07-28	Nomada			NA		KU	Moose Jaw, 21 mi W	7	207789be-1ed6-11e3-bfac-90b11c41863e		Nomada (Nomada) vicina		vicina	Saskatchewan	1972	idigbio	Nomada vicina	c(-358026.322398361, 611657.414701347)	Northwestern Glaciated Plains
	PreservedSpecimen	SEMC			Canada		13	50.033	-110.683	1923-05-13	Osmia			NA	propinqua	KU	Medicine Hat	5	365ed2a2-1ed6-11e3-bfac-90b11c41863e		Osmia (Osmia) lignaria propinqua		lignaria	Alberta	1923	idigbio	Osmia lignaria	c(-760860.492172897, 610873.077701107)	Northwestern Glaciated Plains
